project,desc,knowledge
sklearn,"A larger tolerance will
        generally lead to faster execution.  ",perf attributes
sklearn,"A larger tolerance will
        generally lead to faster execution.  ",perf attributes
sklearn,"This works for Scipy's metrics, but is less
        efficient than passing the metric name as a string.

        ",comparison with alternatives
sklearn,"This works for Scipy's metrics, but is less
        efficient than passing the metric name as a string.

        ",comparison with alternatives
sklearn,"for small datasets, however, 'lbfgs' can converge faster and perform",perf attributes
sklearn,"for small datasets, however, 'lbfgs' can converge faster and perform",perf attributes
sklearn,f' order is faster to,perf attributes
sklearn,"F' order is faster to
        compute, but may slow down subsequent estimators.

        ",perf attributes
sklearn,"scale : performs standardization that is faster, but less robust",functionality desc
sklearn,sparsity to speed up polynomial feature expansions of csr matrices,"ref, impl details"
sklearn,"standardscaler : perform standardization that is faster, but less robust",functionality desc
sklearn,"subsample : int, optional (default=1e5)
        Maximum number of samples used to estimate the quantiles for
        computational efficiency. ","functionality desc, purpose & rationale"
sklearn,"subsample : int, optional (default=1e5)
        Maximum number of samples used to estimate the quantiles for
        computational efficiency. ","functionality desc, purpose & rationale"
sklearn,"used, which is much faster than the method used on csc input","ref, impl details"
sklearn,"Sparse random matrix is an alternative to dense random
    projection matrix that guarantees similar embedding quality while being
    much more memory efficient and allowing faster computation of the
    projected data.

    ","functionality desc, comparison with alternatives"
sklearn,be very small and it will be more cpu and memory efficient to,purpose & rationale
sklearn,Random Projections are a simple and computationally efficient way to,functionality desc
sklearn,The main theoretical result behind the efficiency of random projection is the,concepts
sklearn,"expensive, at approximately O(N^3) where N is the number of (labeled and",perf attributes
sklearn,  size O(k*N) which will run much faster. See the documentation for SVMs for,"functionality desc, perf attributes"
sklearn,"This must be enabled prior
        to calling `fit`, and will slow down that method.

    ","perf attributes, directives"
sklearn,"This must be enabled prior
        to calling `fit`, and will slow down that method.

    ","perf attributes, directives"
sklearn,"While `crammer_singer` is interesting from a theoretical perspective
        as it is consistent, it is seldom used in practice as it rarely leads
        to better accuracy and is more expensive to compute.
        ","perf attributes, usage practice"
sklearn,scalable linear support vector machine for classification,functionality desc
sklearn,scalable linear support vector machine for classification using,functionality desc
sklearn,scalable linear support vector machine for regression,functionality desc
sklearn,"For the default settings of a decision tree on large
        datasets, setting this to true may slow down the training process.
        ",perf attributes
sklearn,"For the default settings of a decision tree on large
        datasets, setting this to true may slow down the training process.
        ",perf attributes
sklearn,"When using either a smaller dataset or a restricted depth, this may
        speed up the training.

    ",perf attributes
sklearn,"When using either a smaller dataset or a restricted depth, this may
        speed up the training.

    ",perf attributes
sklearn,``order='c'`` for maximum efficiency,usage practice
sklearn,whether to presort the data to speed up the finding of best splits in,functionality desc
sklearn,whether to presort the data to speed up the finding of best splits in,functionality desc
sklearn,"In order to
    obtain further speed up, `n_iter` can be set <=2 (at the cost of
    loss of precision).

    ",usage practice
sklearn,"This algorithm finds a (usually very good) approximate truncated
    singular value decomposition using randomization to speed up the
    computations. ","functionality desc, impl details, purpose & rationale"
sklearn,implementation of randomized svd tend to be a little faster in that,"impl details, purpose & rationale"
sklearn,it is particularly fast on large matrices on which,"perf attributes, usage practice"
sklearn,": 0.18

    power_iteration_normalizer : 'auto' (default), 'QR', 'LU', 'none'
        Whether the power iterations are normalized with step-by-step
        QR factorization (the slowest but most accurate), 'none'
        (the fastest but numerically unstable when `n_iter` is large, e.g.
        typically 5 or larger), or 'LU' factorization (numerically stable
        but can lose slightly in accuracy). ","perf attributes,functionality desc"
sklearn,faster than norm(x) ** 2,comparison with alternatives
sklearn,"n_iter : integer
        Number of power iterations used to stabilize the result

    power_iteration_normalizer : 'auto' (default), 'QR', 'LU', 'none'
        Whether the power iterations are normalized with step-by-step
        QR factorization (the slowest but most accurate), 'none'
        (the fastest but numerically unstable when `n_iter` is large, e.g.
        typically 5 or larger), or 'LU' factorization (numerically stable
        but can lose slightly in accuracy). ","perf attributes,functionality desc"
sklearn,"qr factorization (the slowest but most accurate), 'none'","perf attributes,functionality desc"
sklearn,product. If the function call is very expensive (e.g. for logistic,functionality desc
tensorflow,"""""""Efficient ImageNet input pipeline using tf.data.Dataset.""""""",functionality desc
tensorflow,   an embedding_lookups are used to efficiently perform the sparse matrix,"impl details, purpose & rationale"
tensorflow,"""""""Variant of the Adam optimizer that handles sparse updates more efficiently.",functionality desc
tensorflow,implementation is more memory efficient.,"comparison with alternatives, impl details"
tensorflow,backpropagation. This typically provides a significant speedup compared to,comparison with alternatives
tensorflow,measurable slowdown of the `callable`'s performance,perf attributes
tensorflow,"However, by fusing the two transformations together, the
  implementation can be more efficient. ",purpose & rationale
tensorflow,the following is an example of an efficient,usage practice
tensorflow,"Grouping together elements that have similar lengths reduces the total
  fraction of padding in a batch which increases training step efficiency.

  ",purpose & rationale
tensorflow,"Furthermore, the `sloppy` argument can be used to
  improve performance, by relaxing the requirement that the outputs are produced
  in a deterministic order, and allowing the implementation to skip over nested
  datasets whose elements are not readily available when requested.

  ","impl details, perf attributes"
tensorflow,the following is an example of an efficient,usage practice
tensorflow,"`Iterator.get_next()` adds ops to
    the graph, and executing each op allocates resources (including threads); as
    a consequence, invoking it in every iteration of a training loop causes
    slowdown and eventual resource exhaustion. ",usage practice
tensorflow,"""""""combine multiple `reduce_to` calls into one for faster execution","purpose & rationale, functionality desc"
tensorflow,"This
    independence assumption allows more efficient computation as compared to
    `GradientTape.jacobian`. ",purpose & rationale
tensorflow,this function is essentially an efficient,impl details
tensorflow,    indicator column but with an efficient implementation.,"functionality desc, impl details"
tensorflow,"this might be inefficient, however, if many of ids","perf attributes,usage practice"
tensorflow,    indicator column but with an efficient implementation.,"functionality desc, impl details"
tensorflow,note that this may hide performance problems as there is no notification,"perf attributes, functionality desc"
tensorflow,"This method behaves differently than self.session(): for performance reasons
    `cached_session` will by default reuse the same session within the same
    test. ",purpose & rationale
tensorflow,faster to compute than sigmoid activation,comparison with alternatives
tensorflow,": tensor `(samples, )` containing the sequence length for
          each batch item in `y_pred`.
      greedy: perform much faster best-path search if `true`.
          ",functionality desc
tensorflow,"True` is a bit more
          efficient because it avoids transposes at the beginning and end of the
          RNN calculation. ","perf attributes, functionality desc"
tensorflow,faster than sigmoid,comparison with alternatives
tensorflow,"Note that writing too frequently to TensorBoard
          can slow down your training.

  ",usage practice
tensorflow,"the generator is run in parallel to the model, for efficiency",purpose & rationale
tensorflow,"""""""fast gru implementation backed by cudnn",functionality desc
tensorflow,"""""""fast lstm implementation backed by cudnn",functionality desc
tensorflow,"Depending on the inputs, layer parameters, hardware, and
          `tf.executing_eagerly()` one implementation can be dramatically faster
          (e.g. 50X) than another.

          ","perf attributes, comparison with alternatives, environment"
tensorflow,"Depending on the inputs, layer parameters, hardware, and
          `tf.executing_eagerly()` one implementation can be dramatically faster
          (e.g. 50X) than another.

          ","perf attributes, comparison with alternatives, environment"
tensorflow,"It is recommended to benchmark both in the setting of interest to pick
          the most efficient one (in terms of speed and memory usage).

          ",usage practice
tensorflow,"It is recommended to benchmark both in the setting of interest to pick
          the most efficient one (in terms of speed and memory usage).

          ",usage practice
tensorflow,it is memory-efficient but performs a lot of (small) ops,"perf attributes, functionality desc"
tensorflow,it is memory-efficient but performs a lot of (small) ops,"perf attributes, functionality desc"
tensorflow,"fused: if `None` or `True`, use a faster, fused implementation if possible.
      ",functionality desc
tensorflow,"fused: if `true`, use a faster, fused implementation, or raise a valueerror",functionality desc
tensorflow,"if `none`, use the faster",functionality desc
tensorflow,"These modes will
          have different performance profiles on different hardware and
          for different applications.
  ",environment
tensorflow,"These modes will
          have different performance profiles on different hardware and
          for different applications.
      ",environment
tensorflow,"These modes will
          have different performance profiles on different hardware and
          for different applications.
      ",environment
tensorflow,"These modes will
          have different performance profiles on different hardware and
          for different applications.
      ",environment
tensorflow,"True` is a bit more
          efficient because it avoids transposes at the beginning and end of the
          RNN calculation. ","perf attributes, functionality desc"
tensorflow,"Unrolling can speed-up a RNN,
          although it tends to be more memory-intensive.
          ",perf attributes
tensorflow,"Unrolling can speed-up a RNN,
          although it tends to be more memory-intensive.
          ",perf attributes
tensorflow,"Unrolling can speed-up a RNN,
          although it tends to be more memory-intensive.
          ",perf attributes
tensorflow,"Unrolling can speed-up a RNN,
          although it tends to be more memory-intensive.
          ",perf attributes
tensorflow,cudnnlstm` for better performance on gpu,usage practice
tensorflow,efficient stacked rnn,impl details
tensorflow,note that this cell is not optimized for performance on gpu,impl details
tensorflow,used to implement efficient stacked rnns,purpose & rationale
tensorflow,the task of an enqueuer is to use parallelism to speed up preprocessing,purpose & rationale
tensorflow,this induces quasi-linear speedup on up to 8 gpus,perf attributes
tensorflow,"fused: if `none` or `true`, use a faster, fused implementation if possible","impl details, functionality desc"
tensorflow,"fused: if `none` or `true`, use a faster, fused implementation if possible","impl details, functionality desc"
tensorflow,"`parallel_stack` will copy pieces of the input into the output as they become
  available, in some situations this can provide a performance benefit.

  ","functionality desc, perf attributes"
tensorflow,in `numpy` transposes are memory-efficient constant time operations as they,concepts
tensorflow,in `numpy` transposes are memory-efficient constant time operations as they,concepts
tensorflow,# inefficient!,usage practice
tensorflow,"A sampler can be used to sample from a subset of the original
      range in order to speed up the whole computation through parallelism. ",concepts
tensorflow,"shard: A sampler can be used to sample from a subset of the original range
      in order to speed up the whole computation through parallelism. ",concepts
tensorflow,"however, it is slower than `clip_by_norm()` because all the parameters must be","comparison with alternatives, functionality desc"
tensorflow,current tf.cond implementation once it reaches feature and performance parity.,"purpose & rationale, functionality desc"
tensorflow,"` (but
  that decoder is faster for this special case).

  ",comparison with alternatives
tensorflow,"` (but
  that decoder is faster for this special case).

  ",comparison with alternatives
tensorflow,a sparsetensor will be significantly faster,usage practice
tensorflow,efficient implementation on tpu,functionality desc
tensorflow,"if supplied, enable a faster, memory",functionality desc
tensorflow,there is some memory/performance overhead to switching from the default,"perf attributes, impl details"
tensorflow,using `time_major = true` (default) is a bit more efficient because it,"functionality desc, perf attributes"
tensorflow,"This may be useful for multiple reasons, including providing
  a more efficient or numerically stable gradient for a sequence of operations.

  ",purpose & rationale
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"When `True` distribution
    parameters are checked for validity despite possibly degrading runtime
    performance. ","functionality desc, perf attributes"
tensorflow,"The recommendation would be to
  debug without defun but switch to defun to get performance benefits of
  running map_fn in parallel.

  ",usage practice
tensorflow,"You can still get the
  performance benefits of running a function in parallel by using the
  `tf.contrib.eager.defun` decorator,

  ```python
  # Assume the function being used in map_fn is fn.
  ",usage practice
tensorflow,"9 is the highest compression level, generating
  the smallest output, but is slower.

  ","perf attributes, functionality desc"
tensorflow,if true use a slower but nicer upscaling of the,functionality desc
tensorflow,if true use a slower but nicer upscaling of the,functionality desc
tensorflow,"it is equivalent to a combination of decode and crop, but much faster by only","functionality desc, comparison with alternatives"
tensorflow,quality of the compression from 0 to 100 (higher is better and slower),perf attributes
tensorflow,this is much faster than,comparison with alternatives
tensorflow,this is much faster than,comparison with alternatives
tensorflow,"this op only parses the image header, so it is much faster than decodejpeg","functionality desc, comparison with alternatives"
tensorflow,**note**: the gradient computation on gpu is faster for large matrices but,concepts
tensorflow,case it might be faster to use the cpu,usage practice
tensorflow,this function is faster and numerically stabler than `bessel_i0(x)`,comparison with alternatives
tensorflow,this function is faster and numerically stabler than `bessel_i1(x)`,comparison with alternatives
tensorflow,#### performance,misc
tensorflow,#### performance contract,misc
tensorflow,"since this is a high-performance library, attention should be paid to detail,",misc
tensorflow,"# equivalent, but inefficient method",comparison with alternatives
tensorflow,class docstrings should contain an explanation of computational complexity,directives
tensorflow,"""""""Add one or more `LinearOperators` efficiently.""""""",functionality desc
tensorflow,#### performance,misc
tensorflow,the performance of `linearoperatorblockdiag` on any operation is equal to,perf attributes
tensorflow,#### performance,misc
tensorflow,#### performance,misc
tensorflow,#### performance,misc
tensorflow,#### performance,misc
tensorflow,the performance of `linearoperatorcomposition` on any operation is equal to,perf attributes
tensorflow,#### performance,misc
tensorflow,#### performance,misc
tensorflow,`linearoperatorfullmatrix` has exactly the same performance as would be,perf attributes
tensorflow,### performance,misc
tensorflow,### performance,misc
tensorflow,#### performance,misc
tensorflow,the performance of `linearoperatorkronecker` on any operation is equal to,perf attributes
tensorflow,### performance,misc
tensorflow,#### performance,misc
tensorflow,"Otherwise, only the
      singular values will be computed, which can be significantly faster.
    ","functionality desc, perf attributes"
tensorflow,"This path is
  typically 6-7 times slower than the fast path. ",impl details
tensorflow,"Intended for use in gradient code which might deal with `IndexedSlices`
  objects, which are easy to multiply by a scalar but more expensive to
  multiply with arbitrary tensors.

  ",purpose & rationale
tensorflow,"if one or both of the inputs contain a lot of zeros, a more efficient",usage practice
tensorflow,"if one or both of the matrices contain a lot of zeros, a more efficient",usage practice
tensorflow,this is more efficient than using separate `tf,comparison with alternatives
tensorflow,this is more efficient than using separate `tf,comparison with alternatives
tensorflow,"If false, a constant
      term is dropped in favor of more efficient optimization.
    ","purpose & rationale, functionality desc"
tensorflow,this is a faster way to train a softmax classifier over a huge number of,purpose & rationale
tensorflow,"* This op expects unscaled logits, since it performs a `softmax`
  on `logits` internally for efficiency.  ",impl details
tensorflow,"This op expects unscaled logits, since it performs a `softmax`
on `logits` internally for efficiency.  ",impl details
tensorflow,"This op expects unscaled logits, since it performs a `softmax`
on `logits` internally for efficiency.  ",impl details
tensorflow,one might see performance advantages by batching `example` protos with,usage practice
tensorflow,performance choice.  It however also has an impact on:,purpose & rationale
tensorflow,# Or fetch the variables in parallel to speed up large matmuls:,usage practice
tensorflow,"This allows training RNNs
      which would typically not fit on a single GPU, with very minimal (or no)
      performance penalty.
    ",purpose & rationale
tensorflow,"This allows training RNNs
    which would typically not fit on a single GPU, with very minimal (or no)
    performance penalty.
  ",purpose & rationale
tensorflow,"This allows training RNNs
    which would typically not fit on a single GPU, with very minimal (or no)
    performance penalty.
  ",purpose & rationale
tensorflow,so it's more for performance than correctness,purpose & rationale
tensorflow,using `time_major = true` is a bit more efficient because it avoids,"functionality desc, perf attributes"
tensorflow,using `time_major = true` is a bit more efficient because it avoids,"functionality desc, perf attributes"
tensorflow,"This method of calculation does not compute the RNN steps past the maximum
sequence length of the minibatch (thus saving computational time),
and properly propagates the state at an example's sequence length
to the final state output.

",functionality desc
tensorflow,better performance on cpu,usage practice
tensorflow,better performance on cpu,usage practice
tensorflow,"cudnngru` for better performance on gpu, or",usage practice
tensorflow,"cudnnlstm` for better performance on gpu, or",usage practice
tensorflow,"cudnnlstm` for better performance on gpu, or",usage practice
tensorflow,cudnnrnntanh` for better performance on gpu,usage practice
tensorflow,grublockcellv2` for better performance on cpu,usage practice
tensorflow,note that this cell is not optimized for performance,impl details
tensorflow,note that this cell is not optimized for performance,impl details
tensorflow,note that this cell is not optimized for performance,impl details
tensorflow,note that this cell is not optimized for performance,impl details
tensorflow,"Unstable sort is not yet implemented,
      but will eventually be the default for performance reasons. ",purpose & rationale
tensorflow,"this is a valid option for `ndims = 1`, but less efficient than",comparison with alternatives
tensorflow,"This is a valid option for `ndims = 1`, but less
    efficient than this implementation.

    ",comparison with alternatives
tensorflow,performance parity.,"purpose & rationale, functionality desc"
tensorflow,there are  semantic differences to  make it more  efficient for,"functionality desc, perf attributes"
tensorflow,there are  semantic differences to  make it more  efficient for,"functionality desc, perf attributes"
tensorflow,"""""""Functions used to extract and analyze stacks.  Faster than Python libs.""""""",comparison with alternatives
tensorflow,TensorFlow is an open source software library for high performance numerical,functionality desc
tensorflow,A few composite indexes are created (upload_test_benchmarks_index.yaml) for fast,"functionality desc, purpose & rationale"
